;s;o;KindOfLinkRevised;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oAltLabels;oBT;oNT;oRT;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim
10;http://linkeddata.ge.imati.cnr.it/resource/ThIST/itiopya;http://dbpedia.org/resource/Category:Ethiopia;E;E;Africa| East Africa;Red Sea| Adis Abeba Ethiopia| Afar| Blue Nile| Tigre Ethiopia| Acobo River| Dankalia;Lake Rudolf| Red Sea Basin| Ethiopian Rift| Nile River;Ethiopia;;Ethiopia;;East African countries| Countries in Africa| Landlocked countries| Federal republics| Horn of Africa| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.342.990.591.085.300;13.977.623.213.901.000;29.824.306.566.989.600;8.947.291.970.096.900;0.006944444444444421;1.0;3.0;-1,11E+00;0.0;0.0;0.0;1.0;1.0;1.0
11;http://linkeddata.ge.imati.cnr.it/resource/ThIST/kenya;http://dbpedia.org/resource/Category:Kenya;E;E;Africa| East Africa;Nairobi Kenya;Lake Rudolf| East African Rift| Lake Victoria| Mount Kenya;Kenya;;Kenya;;Southeast African countries| East African countries| Countries in Africa| Bantu countries and territories| English-speaking countries and territories| Wikipedia categories named after countries| Republics| States and territories established in 1963;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.876.588.027.314.950;14.720.795.237.602.700;3.297.682.408.074.220;9.554.657.618.600.210;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
12;http://linkeddata.ge.imati.cnr.it/resource/ThIST/malawi;http://dbpedia.org/resource/Category:Malawi;E;E;Africa| East Africa;Lilongwe;East African Rift| Nyasa Lake;Malawi;;Malawi;;States and territories established in 1964| Southeast African countries| East African countries| Countries in Africa| Landlocked countries| Bantu countries and territories| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.625.140.329.378.850;1.467.518.149.486.410;32.858.870.400.079.500;9.543.254.472.639.920;0.0033557046979866283;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
13;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mocambique;http://dbpedia.org/resource/Category:Mozambique;E;E;Africa| East Africa;Maputo Mozambique;Nyasa Lake| Zambezi river;Mozambique;;Mozambique;;Southeast African countries| East African countries| Member states of the Community of Portuguese Language Countries| Countries in Africa| Bantu countries and territories| Member states of the Commonwealth of Nations| Southern African countries| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.892.924.529.926.470;15.822.420.449.009.300;29.824.306.566.989.600;8.947.291.970.096.900;0.0;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
14;http://linkeddata.ge.imati.cnr.it/resource/ThIST/seychelles;http://dbpedia.org/resource/Category:Seychelles;E;E;Africa| East Africa;Victoria Seychelles;Indian Ocean| islands;Seychelles;;Seychelles;;Island countries| Islands of Africa| East African countries| Wikipedia categories named after islands| Countries in Africa| Islands of the Indian Ocean| Member states of the Commonwealth of Nations| English-speaking countries and territories| Wikipedia categories named after countries| Archipelagoes of the Indian Ocean| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.744.979.159.096.900;15.570.101.178.637.100;29.824.306.566.989.600;8.947.291.970.096.900;0.0030211480362537517;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
15;http://linkeddata.ge.imati.cnr.it/resource/ThIST/soomaaliya;http://dbpedia.org/resource/Category:Somalia;E;E;Africa| East Africa;Muqdisho Somalia| Afar Depression| Migiurtin;Gulf of Adenl;Somalia;;Somalia;;Member states of the Arab League| East African countries| Countries in Africa| Arabic-speaking countries and territories| Federal republics| Horn of Africa| Wikipedia categories named after countries| States and territories established in 1960;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.366.742.759.852.100;14.483.441.062.826.200;3.442.492.460.837.160;9.856.044.616.819.290;0.004115226337448541;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
16;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zambia;http://dbpedia.org/resource/Category:Zambia;E;E;Africa| East Africa;Lusaka Zambia;Zambezi River Basin| Congo River| Zambezi river| Congo River Basin;Zambia;;Zambia;;States and territories established in 1964| Southeast African countries| East African countries| Countries in Africa| Landlocked countries| Bantu countries and territories| Member states of the Commonwealth of Nations| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.525.140.329.378.850;15.318.740.876.774.400;32.858.870.400.079.500;9.543.254.472.639.920;0.0030030030030030463;1.0;3.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
17;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;E;E;Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti| Djibouti;Red Sea| Afar| Red Sea Basin;Djibouti;;Djibouti;;Member states of the Arab League| East African countries| Countries in Africa| Arabic-speaking countries and territories| Horn of Africa| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.366.742.759.852.100;13.270.127.564.148.300;29.824.306.566.989.600;16.888.900.370.561.800;0.020942408376963373;1.0;3.375;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
18;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;E;E;Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti| Djibouti;Red Sea| Afar| Red Sea Basin;Djibouti Djibouti;;Djibouti;;Member states of the Arab League| East African countries| Countries in Africa| Arabic-speaking countries and territories| Horn of Africa| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.366.742.759.852.100;13.270.127.564.148.300;29.824.306.566.989.600;16.888.900.370.561.800;0.020942408376963373;1.0;3.375;-1.0;0.0;0.0;0.0;0.4705882352941176;1.0;2.0
19;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;E;E;Africa| East Africa| France;Dzaoudzi Mayotte;Indian Ocean| Comoros| Mozambique Channel;Mayotte;;Mayotte;;Outermost regions of the European Union| Island countries| Regions of France| Islands of Africa| Comoros archipelago| Wikipedia categories named after islands| Territorial disputes of the Comoros| Islands of the Indian Ocean| Southern Africa| Southeast Africa| Disputed territories in Africa| East Africa| Territorial disputes of France| Overseas departments of France;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.302.730.509.216.200;12.794.421.313.547.200;29.824.306.566.989.600;11.527.788.255.786.000;0.002717391304347782;1.0;4.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
20;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;E;E;Africa| North Africa;Rabat Morocco| Casablanca Morocco;Mediterranean region| Maghreb| Atlas Mountains| Sahara| Western Sahara;Morocco;;Morocco;;Member states of the Arab League| Member states of the Organisation internationale de la Francophonie| North African countries| Maghrebi countries| Countries in Africa| Arabic-speaking countries and territories| Kingdoms| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.587.504.455.258.010;15.224.504.291.712.500;30.154.313.955.999.000;9.041.409.517.808.340;0.007575757575757569;1.0;3.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
21;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;E;E;Africa| North Africa;Tripoli Libya| Fezzan| Kufra Basin| Cirenaica| Tripolitania| Sirte Basin| Tibesti Libya;Libyan Desert| Mediterranean region| Maghreb| Tibesti Massif| Sahara;Libya;;Libya;;1951 establishments in Africa| Member states of the Arab League| North African countries| Maghrebi countries| Countries in Africa| Arabic-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.443.551.986.328.200;14.476.283.917.181.400;31.103.013.422.162.500;9.141.460.959.557.280;0.0;1.0;3.0;-2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
22;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;E;E;Africa| North Africa;;Algeria| Algeri Algeria| Libya| Morocco| Egypt| Tunis Tunisia| Tunisia;Maghreb;;Maghreb;;Regions of Africa| Geography of North Africa| Mediterranean| Arab world;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.221.033.111.202.900;12.528.824.951.932.600;24.022.919.318.339.800;6.876.185.626.444.630;0.028169014084507005;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
23;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;E;E;Africa| North Africa;Gulf of Suez| Red Sea| Nile Delta| Suez Canal| Blue Nile| Nile Valley| Abu Durba Egypt| Middle Nile Valley;Libyan Desert| Middle East| Mediterranean region| Nubia| Maghreb| Nubian Sandstone| Near East| Red Sea Basin| Nile River| Sahara| Nile Valley| Sinai;Egypt;;Egypt;;Arab republics| Middle Eastern countries| Western Asian countries| Member states of the Arab League| North African countries| Countries in Africa| Arabic-speaking countries and territories| Countries in Asia| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.579.678.015.877.790;14.791.399.594.147.300;29.055.398.026.171.900;8.707.372.748.391.030;0.007968127490039834;1.0;3.0;4,44E-01;0.0;0.0;0.0;1.0;1.0;1.0
24;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;E;E;Africa| Libya| North Africa;;;Tripolitania;;Tripolitania;;Wikipedia categories named after colonies| Provinces of Libya| Regions of Libya;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.237.600.811.930.680;14.917.008.238.395.500;29.055.398.026.171.900;1.131.815.261.106.800;0.02531645569620256;1.0;18.666.666.666.666.600;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
25;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;E;E;Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia| Tunisia;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Tunis Tunisia;;Tunisia;;Member states of the Arab League| North African countries| Maghrebi countries| Countries in Africa| Arabic-speaking countries and territories| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.973.060.627.430.830;12.102.907.276.837.300;29.055.398.026.171.900;17.281.928.611.827.500;0.010204081632653073;1.0;34.523.809.523.809.500;-1.0;0.1657355305136655;0.3527811689120182;0.3527811689120182;0.3846153846153846;1.0;17.142.857.142.857.100
26;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;E;E;Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia| Tunisia;Mediterranean region| Maghreb| Atlas Mountains| Sahara;Tunisia;;Tunisia;;Member states of the Arab League| North African countries| Maghrebi countries| Countries in Africa| Arabic-speaking countries and territories| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.973.060.627.430.830;12.102.907.276.837.300;29.055.398.026.171.900;17.281.928.611.827.500;0.010204081632653073;1.0;34.523.809.523.809.500;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
27;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;E;E;Africa| Southern Africa;Maseru Lesotho;Orange River;Lesotho;;Lesotho;;Countries in Africa| Landlocked countries| Kingdoms| Bantu countries and territories| Enclaves and exclaves| Member states of the Commonwealth of Nations| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.789.329.770.958.390;12.637.793.953.408.800;290.091.647.288.692;826.899.262.619.108;0.00371747211895912;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
28;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;E;E;Africa| Southern Africa;Windhoek Namibia;Kalahari desert;Namibia;;Namibia;;Afrikaans-speaking countries and territories| Countries in Africa| Bantu countries and territories| Member states of the Commonwealth of Nations| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.216.792.024.150.980;11.844.351.305.672.400;290.091.647.288.692;826.899.262.619.108;0.01845018450184499;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
29;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;E;E;Africa| Southern Africa;Mbabane Swaziland;;Swaziland;;Swaziland;;Countries in Africa| Landlocked countries| Kingdoms| Enclaves and exclaves| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.127.292.790.953.470;12.023.202.225.980.800;28.412.517.468.274.200;8.149.663.174.072.080;0.005263157894736858;1.0;3.0;-1.0;0.0;0.0;0.0;1.0;1.0;1.0
30;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;E;E;Africa| Southern Africa;Harare Zimbabwe;Limpopo River Basin| Zambezi River Basin| Limpopo River;Zimbabwe;;Zimbabwe;;Southeast African countries| East African countries| Countries in Africa| Landlocked countries| Bantu countries and territories| Southern African countries| English-speaking countries and territories| Wikipedia categories named after countries| Republics;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.145.129.888.140.230;10.374.156.664.868.000;29.824.306.566.989.600;8.432.020.993.815.170;0.0;1.0;3.0;2,22E-01;0.0;0.0;0.0;1.0;1.0;1.0
